"plasticity";"replications";"enviroment_type";"speciation";"extinction";"diversif";"traitevolution";"timesimulation";"abundance";"occupancy"
0;5;"stable_low";0;0;0;0,000507992426446893;49;55,1739130434783;0,960264900662252
0;5;"stable_low";0,0434782608695652;0;0,0434782608695652;0,000463593776707999;50;52,9166666666667;0,963333333333333
0;5;"stable_low";0;0,0416666666666667;-0,0416666666666667;0,00040928203569331;51;53,7826086956522;0,958904109589041
0;5;"stable_low";0;0;0;0,000304628111687177;52;55,7826086956522;0,95364238410596
0;5;"stable_low";0;0;0;0,000499873006544082;53;55,3913043478261;0,942953020134228
0;5;"stable_low";0;0;0;0,000450420744914132;54;56,4782608695652;0,93687707641196
0;5;"stable_low";0;0;0;0,000273386636612394;55;56,9130434782609;0,943333333333333
0;5;"stable_low";0;0;0;0,000494976432739138;56;58,6521739130435;0,935691318327974
0;5;"stable_low";0,130434782608696;0;0,130434782608696;0,000325093550165067;57;52,1923076923077;0,93015873015873
0;5;"stable_low";0,0384615384615385;0;0,0384615384615385;0,000418594635497169;58;51,9259259259259;0,917431192660551
0;5;"stable_low";0,037037037037037;0;0,037037037037037;0,000327067269121732;59;51,3928571428571;0,92814371257485
0;5;"stable_low";0;0;0;0,000336140244561078;60;55,0357142857143;0,92156862745098
0;5;"stable_low";0,0714285714285714;0;0,0714285714285714;0,000231973912995383;61;54,3666666666667;0,926430517711172
0;5;"stable_low";0;0;0;0,000215079471867733;62;57,2333333333333;0,928759894459103
0;5;"stable_low";0;0;0;0,000330463092126673;63;62,2;0,926208651399491
0;5;"stable_low";0;0;0;0,000217200689464891;64;65,6333333333333;0,930946291560102
0;5;"stable_low";0;0;0;0,000231401612325465;65;70,2;0,933161953727506
0;5;"stable_low";0;0;0;0,000175727148737142;66;74,0333333333333;0,930412371134021
0;5;"stable_low";0;0;0;0,000192362379474668;67;78,2666666666667;0,937984496124031
0;5;"stable_low";0;0;0;0,000162484038100501;68;83,5;0,930946291560102
0;5;"stable_low";0;0;0;0,00014103782554769;69;90,2;0,937984496124031
0;5;"stable_low";0;0;0;0,000190097514709464;70;100,233333333333;0,928205128205128
0;5;"stable_low";0;0;0;0,000177896560740718;71;111,933333333333;0,92764857881137
0;5;"stable_low";0,0333333333333333;0;0,0333333333333333;0,000162106476941572;72;117,709677419355;0,922879177377892
0;5;"stable_low";0,032258064516129;0;0,032258064516129;0,000193628937891243;73;123,09375;0,919060052219321
0;5;"stable_low";0,15625;0;0,15625;0,000216689334998517;74;114,378378378378;0,923884514435696
0;5;"stable_low";0,027027027027027;0;0,027027027027027;0,000218821402242361;75;119,105263157895;0,918635170603675
0;5;"stable_low";0,0263157894736842;0;0,0263157894736842;0,00024444110309016;76;121,051282051282;0,925333333333333
0;5;"stable_low";0,0256410256410256;0;0,0256410256410256;0,000230046453627075;77;122,7;0,93029490616622
0;5;"stable_low";0,325;0;0,325;0,000395531564737979;78;94,7358490566038;0,925133689839572
0;5;"stable_low";0;0;0;0,000304436448155755;79;95,3396226415094;0,926430517711172
0;5;"stable_low";0,0188679245283019;0;0,0188679245283019;0,000246882444721504;80;92,7407407407407;0,925414364640884
0;5;"stable_low";0;0;0;0,000256084880404597;81;92,1851851851852;0,938202247191011
0;5;"stable_low";0;0;0;0,00022566806365211;82;94,3148148148148;0,977401129943503
0;5;"stable_low";0;0;0;0,000270380406207852;83;98,6111111111111;0,997175141242938
0;5;"stable_low";0;0,0555555555555556;-0,0555555555555556;0,000529117047694765;84;71,0588235294118;0,812883435582822
0;5;"stable_low";0;0;0;0,000286601693952682;85;77,1960784313726;0,871165644171779
0;5;"stable_low";0;0;0;0,000277180124107762;86;83,4313725490196;0,923312883435583
0;5;"stable_low";0;0;0;0,000227963634263089;87;89,156862745098;0,959752321981424
0;5;"stable_low";0;0;0;0,000220183357081728;88;95,4509803921569;0,975155279503106
0;5;"stable_low";0;0;0;0,000289569386327356;89;101,725490196078;0,971608832807571
0;5;"stable_low";0;0;0;0,000291169776587047;90;104,862745098039;0,968847352024922
0;5;"stable_low";0;0;0;0,000383127321812863;91;107,509803921569;0,965625
0;5;"stable_low";0,0196078431372549;0;0,0196078431372549;0,000395262127310821;92;104,403846153846;0,965079365079365
0;5;"stable_low";0,0192307692307692;0,0192307692307692;0;0,000442415279967514;93;106,923076923077;0,965408805031447
0;5;"stable_low";1,01923076923077;0;1,01923076923077;0,00101432904006542;94;53,9809523809524;0,966360856269113
0;5;"stable_low";0,00952380952380952;0;0,00952380952380952;0,000559634164976168;95;54,7452830188679;0,966463414634146
0;5;"stable_low";0,0188679245283019;0,00943396226415094;0,00943396226415094;0,000525545269468403;96;52,3271028037383;0,962732919254658
0;5;"stable_low";0;0,00934579439252336;-0,00934579439252336;0,000622055951167538;97;52,0377358490566;0,965732087227414
0;5;"stable_low";0,0188679245283019;0,0188679245283019;0;0,00059691906799759;98;50,377358490566;0,961783439490446
0;5;"stable_low";0;0,0188679245283019;-0,0188679245283019;0,000528941673880003;99;50,5576923076923;0,964516129032258
0;5;"stable_low";0,0192307692307692;0,0192307692307692;0;0,00064782039481442;100;49,8365384615385;0,960264900662252
0;5;"stable_low";0,0288461538461538;0;0,0288461538461538;0,000667278078155723;101;47,8598130841121;0,963333333333333
0;5;"stable_low";0;0,0467289719626168;-0,0467289719626168;0,000593896135597168;102;48,7254901960784;0,958904109589041
0;5;"stable_low";0;0,00980392156862745;-0,00980392156862745;0,000683610662322078;103;51,7128712871287;0,950331125827815
0;5;"stable_low";0;0;0;0,000595732379726085;104;51,3663366336634;0,942953020134228
0;5;"stable_low";0,0099009900990099;0,0099009900990099;0;0,000551970241167469;105;52,0594059405941;0,940199335548173
0;5;"stable_low";0,0198019801980198;0;0,0198019801980198;0,00060804350121605;106;51,8543689320388;0,943333333333333
0;5;"stable_low";0,00970873786407767;0;0,00970873786407767;0,000660784187212468;107;53,6730769230769;0,935691318327974
0;5;"stable_low";0,0192307692307692;0,00961538461538462;0,00961538461538462;0,000555017693117547;108;53,9428571428571;0,93015873015873
0;5;"stable_low";0,0285714285714286;0;0,0285714285714286;0,000598461345528443;109;53,8425925925926;0,917431192660551
0;5;"stable_low";0,0185185185185185;0;0,0185185185185185;0,000532866217230697;110;53,7090909090909;0,92814371257485
0;5;"stable_low";0,0181818181818182;0;0,0181818181818182;0,000570387922113856;111;56,2767857142857;0,92156862745098
0;5;"stable_low";0,116071428571429;0,00892857142857143;0,107142857142857;0,000549971396839684;112;53,6290322580645;0,926430517711172
0;5;"stable_low";0;0;0;0,000510773244483875;113;56,5725806451613;0,926121372031662
0;5;"stable_low";0;0;0;0,000524553112411135;114;60,7741935483871;0,921119592875318
0;5;"stable_low";0;0;0;0,000476983001132687;115;63,7822580645161;0,923273657289003
0;5;"stable_low";0;0,00806451612903226;-0,00806451612903226;0,000478934327750789;116;68,3739837398374;0,922879177377892
0;5;"stable_low";0;0;0;0,000460724844240346;117;71,4634146341463;0,920103092783505
0;5;"stable_low";0;0;0;0,000445124453747636;118;74,9349593495935;0,92764857881137
0;5;"stable_low";0;0;0;0,000457256464810073;119;79,4471544715447;0,920716112531969
0;5;"stable_low";0;0;0;0,000441842380205162;120;85,6747967479675;0,92764857881137
0;5;"stable_low";0;0;0;0,000463199205604273;121;93,7073170731707;0,915384615384615
0;5;"stable_low";0;0;0;0,000481350214276801;122;103,439024390244;0,914728682170543
0;5;"stable_low";0;0;0;0,000499771076497354;123;108,934959349593;0,910025706940874
0;5;"stable_low";0,016260162601626;0;0,016260162601626;0,00057836107976667;124;107,096;0,911227154046997
0;5;"stable_low";0,104;0;0,104;0,000668646414425652;125;96,3550724637681;0,913385826771654
0;5;"stable_low";0,0289855072463768;0;0,0289855072463768;0,00082605738820995;126;90,9788732394366;0,913385826771654
0;5;"stable_low";0,0140845070422535;0,0140845070422535;0;0,000871869925428511;127;85,6408450704225;0,917333333333333
0;5;"stable_low";0,0704225352112676;0,0140845070422535;0,0563380281690141;0,00101295964882468;128;75,6133333333333;0,919571045576407
0;5;"stable_low";0,306666666666667;0,0133333333333333;0,293333333333333;0,00113415905894177;129;53,3350515463918;0,911764705882353
0;5;"stable_low";0;0,00515463917525773;-0,00515463917525773;0,00126067986530939;130;48,4248704663212;0,920980926430518
0;5;"stable_low";0,0103626943005181;0,00518134715025907;0,00518134715025907;0,00133539911396321;131;45,7061855670103;0,950276243093923
0;5;"stable_low";0;0,0154639175257732;-0,0154639175257732;0,00135648464783703;132;43;0,957865168539326
0;5;"stable_low";0,00523560209424084;0,00523560209424084;0;0,00146847887316977;133;41,4816753926702;0,991525423728814
0;5;"stable_low";0,0104712041884817;0;0,0104712041884817;0,00148652514300502;134;41,2849740932642;0,985875706214689
0;5;"stable_low";0,00518134715025907;0,0207253886010363;-0,0155440414507772;0,00147399959851616;135;28,2947368421053;0,837423312883436
0;5;"stable_low";0;0,0263157894736842;-0,0263157894736842;0,00156146291113162;136;29,2540540540541;0,895705521472393
0;5;"stable_low";0,0324324324324324;0,0378378378378378;-0,00540540540540541;0,00163703162267368;137;31,4945652173913;0,94478527607362
0;5;"stable_low";0,0380434782608696;0,0326086956521739;0,00543478260869566;0,00153107979556988;138;30,6810810810811;0,96594427244582
0;5;"stable_low";0,0216216216216216;0,0486486486486487;-0,027027027027027;0,00158918237532839;139;32,3;0,972049689440994
0;5;"stable_low";0,0277777777777778;0,0333333333333333;-0,00555555555555556;0,00165513730792611;140;32,0949720670391;0,958990536277603
0;5;"stable_low";0,0335195530726257;0,0223463687150838;0,0111731843575419;0,00153390998421598;141;36,171270718232;0,953271028037383
0;5;"stable_low";0,00552486187845304;0,0386740331491713;-0,0331491712707182;0,00153763988294007;142;35,8685714285714;0,95
0;5;"stable_low";0,0114285714285714;0,0514285714285714;-0,04;0,00153831003209963;143;35,2083333333333;0,933333333333333
0;5;"stable_low";0,0178571428571429;0,0238095238095238;-0,00595238095238095;0,00161356776097866;144;39,2634730538922;0,927672955974843
0;5;"stable_low";0,0778443113772455;0,0239520958083832;0,0538922155688623;0,0015450115694043;145;40,6818181818182;0,920489296636086
0;5;"stable_low";0,0568181818181818;0,0170454545454545;0,0397727272727273;0,00159029966932255;146;40,5846994535519;0,920731707317073
0;5;"stable_low";0,0437158469945355;0,0273224043715847;0,0163934426229508;0,00165605060865906;147;39,2311827956989;0,916149068322981
0;5;"stable_low";0,0967741935483871;0;0,0967741935483871;0,00160529255769706;148;37,1372549019608;0,912772585669782
0;5;"stable_low";0,0637254901960784;0;0,0637254901960784;0,00158474362921153;149;33,9493087557604;0,910828025477707
0;5;"stable_low";0,0414746543778802;0,0230414746543779;0,0184331797235023;0,00162450626290457;150;34,0769230769231;0,906451612903226
0;5;"stable_low";0,0452488687782805;0,00904977375565611;0,0361990950226244;0,00160160984154046;151;30,0786026200873;0,907284768211921
0;5;"stable_low";0,0524017467248908;0,0436681222707424;0,00873362445414847;0,00161230724354021;152;31,4545454545455;0,916666666666667
0;5;"stable_low";0,0216450216450216;0,00432900432900433;0,0173160173160173;0,001633976480231;153;27,3914893617021;0,914383561643836
0;5;"stable_low";0,0468085106382979;0,00851063829787234;0,0382978723404255;0,00164898214830763;154;33,3729508196721;0,900662251655629
0;5;"stable_low";0,0122950819672131;0;0,0122950819672131;0,00166251565219984;155;30,5587044534413;0,89261744966443
0;5;"stable_low";0,0526315789473684;0;0,0526315789473684;0,0015857717189166;156;31,3538461538462;0,887043189368771
0;5;"stable_low";0,0807692307692308;0;0,0807692307692308;0,00164211527626828;157;29,7935943060498;0,893333333333333
0;5;"stable_low";0,0640569395017794;0,00355871886120996;0,0604982206405694;0,00163159926313637;158;34,4664429530201;0,877813504823151
0;5;"stable_low";0,0402684563758389;0;0,0402684563758389;0,00164579425371084;159;35,2354838709677;0,876190476190476
0;5;"stable_low";0,0548387096774194;0,0032258064516129;0,0516129032258065;0,00167798798909413;160;37,2300613496933;0,856269113149847
0;5;"stable_low";0,0460122699386503;0;0,0460122699386503;0,00160471288682337;161;38,4340175953079;0,859281437125748
0;5;"stable_low";0,06158357771261;0;0,06158357771261;0,00167152423245271;162;38,2707182320442;0,854341736694678
0;5;"stable_low";0,0248618784530387;0;0,0248618784530387;0,00167018163064616;163;39,0377358490566;0,85558583106267
0;5;"stable_low";0,00539083557951483;0;0,00539083557951483;0,00164189186162421;164;39,4530831099196;0,862796833773087
0;5;"stable_low";0,00268096514745308;0;0,00268096514745308;0,0016748132246719;165;39,7941176470588;0,860050890585242
0;5;"stable_low";0,0053475935828877;0;0,0053475935828877;0,00165840064521689;166;40,2420212765957;0,877237851662404
0;5;"stable_low";0;0;0;0,00166959522869004;167;41,0984042553191;0,897172236503856
0;5;"stable_low";0,00797872340425532;0,00265957446808511;0,00531914893617021;0,00166725017292905;168;41,3333333333333;0,902061855670103
0;5;"stable_low";0;0;0;0,00169792461039543;169;41,6640211640212;0,901808785529716
0;5;"stable_low";0;0;0;0,00169925890477184;170;43,0767195767196;0,900255754475703
0;5;"stable_low";0;0;0;0,00164942518278482;171;42,8465608465608;0,906976744186046
0;5;"stable_low";0,00529100529100529;0;0,00529100529100529;0,0016688264420102;172;42,1631578947368;0,892307692307692
0;5;"stable_low";0;0;0;0,00169726255326033;173;43,3184210526316;0,904392764857881
0;5;"stable_low";0,0105263157894737;0;0,0105263157894737;0,00171862448741646;174;44,25;0,884318766066838
0;5;"stable_low";0,00520833333333333;0,00260416666666667;0,00260416666666667;0,00169116380545971;175;44,5792207792208;0,885117493472585
0;5;"stable_low";0,00519480519480519;0,0025974025974026;0,0025974025974026;0,00168788744833554;176;45,1165803108808;0,884514435695538
0;5;"stable_low";0,00518134715025907;0;0,00518134715025907;0,00170390374493089;177;45,0438144329897;0,887139107611549
0;5;"stable_low";0,00515463917525773;0;0,00515463917525773;0,00170169141203086;178;45,6820512820513;0,904
0;5;"stable_low";0,00512820512820513;0;0,00512820512820513;0,00170013614583674;179;45,4209183673469;0,903485254691689
0;5;"stable_low";0,00255102040816327;0;0,00255102040816327;0,00171479723990437;180;46,1246819338422;0,909090909090909
0;5;"stable_low";0,0101781170483461;0;0,0101781170483461;0,00167788660029191;181;45,103274559194;0,912806539509537
0;5;"stable_low";0,0125944584382872;0,00251889168765743;0,0100755667506297;0,00171418026365339;182;45,1296758104738;0,903314917127072
0;5;"stable_low";0,0124688279301746;0,00249376558603491;0,00997506234413965;0,0017282502219528;183;44,7382716049383;0,910112359550562
0;5;"stable_low";0,0222222222222222;0,00493827160493827;0,017283950617284;0,00171698668244569;184;44,5873786407767;0,915254237288136
0;5;"stable_low";0,0266990291262136;0,00485436893203883;0,0218446601941748;0,00170062820199792;185;44,144893111639;0,935028248587571
0;5;"stable_low";0,0475059382422803;0,0237529691211401;0,0237529691211401;0,00170629059660275;186;33,2088167053364;0,785276073619632
0;5;"stable_low";0,0278422273781903;0,0301624129930394;-0,00232018561484919;0,00170266598565566;187;35,4139534883721;0,797546012269939
0;5;"stable_low";0,0232558139534884;0,0302325581395349;-0,00697674418604651;0,00172189913315604;188;36,9555035128806;0,788343558282209
0;5;"stable_low";0,0257611241217799;0,0234192037470726;0,00234192037470726;0,00174170683371127;189;38,7663551401869;0,798761609907121
0;5;"stable_low";0,0116822429906542;0,0163551401869159;-0,00467289719626168;0,00172024411913368;190;39,9976525821596;0,804347826086957
0;5;"stable_low";0,0187793427230047;0,00469483568075117;0,0140845070422535;0,00171364266335173;191;39,3101851851852;0,804416403785489
0;5;"stable_low";0,0162037037037037;0,00925925925925926;0,00694444444444444;0,00174231460404984;192;42,5724137931035;0,806853582554517
0;5;"stable_low";0,00689655172413793;0,00689655172413793;0;0,00174945519481781;193;42,967816091954;0,809375
0;5;"stable_low";0,0229885057471264;0,0137931034482759;0,00919540229885057;0,00172910237975989;194;40,9749430523918;0,812698412698413
0;5;"stable_low";0,0364464692482916;0,00683371298405467;0,0296127562642369;0,00174794914887485;195;43,0730088495575;0,817610062893082
0;5;"stable_low";0,0707964601769911;0,00442477876106195;0,0663716814159292;0,00176849015625241;196;45,3900414937759;0,81039755351682
0;5;"stable_low";0,0539419087136929;0,00829875518672199;0,045643153526971;0,00171571500644965;197;43,7261904761905;0,814024390243902
0;5;"stable_low";0,0654761904761905;0,0119047619047619;0,0535714285714286;0,0017517934422444;198;40,9905838041431;0,804347826086957
0;5;"stable_low";0,12241054613936;0,00564971751412429;0,116760828625235;0,00178001457947365;199;39,6694772344013;0,803738317757009
0;5;"stable_low";0,0590219224283305;0,00505902192242833;0,0539629005059022;0,00177803201062167;200;37,3024;0,812101910828026
0;5;"stable_low";0,0608;0,0112;0,0496;0,00174236171188382;201;36,5548780487805;0,816129032258065
0;5;"stable_low";0,0320121951219512;0,013719512195122;0,0182926829268293;0,00178934479898185;202;32,9461077844311;0,80794701986755
0;5;"stable_low";0,0494011976047904;0,0119760479041916;0,0374251497005988;0,00175772582272741;203;32,7821067821068;0,816666666666667
0;5;"stable_low";0,0317460317460317;0,0115440115440115;0,0202020202020202;0,00177436411147722;204;29,6619519094767;0,825342465753425
0;5;"stable_low";0,0438472418670438;0,00282885431400283;0,041018387553041;0,00175406346507893;205;35,4619565217391;0,817880794701987
0;5;"stable_low";0,0407608695652174;0,00679347826086957;0,0339673913043478;0,00182111064978257;206;32,1576872536137;0,815436241610738
0;5;"stable_low";0,038107752956636;0,00394218134034166;0,0341655716162944;0,00179775606291461;207;34,8259212198221;0,803986710963455
0;5;"stable_low";0,0635324015247776;0,00254129606099111;0,0609911054637865;0,00177092255499208;208;32,851497005988;0,806666666666667
0;5;"stable_low";0,0634730538922156;0,00239520958083832;0,0610778443113772;0,00180755728421907;209;38,4006772009029;0,803858520900322
0;5;"stable_low";0,0665914221218962;0,00112866817155756;0,0654627539503386;0,00180119714781962;210;38,2309322033898;0,806349206349206
0;5;"stable_low";0,076271186440678;0,00105932203389831;0,0752118644067797;0,00179545900519867;211;40,7940886699507;0,804281345565749
0;5;"stable_low";0,0620689655172414;0;0,0620689655172414;0,00181831771304756;212;40,9183673469388;0,811377245508982
0;5;"stable_low";0,0445269016697588;0,000927643784786642;0,0435992578849722;0,00179429133496488;213;40,9795555555556;0,803921568627451
0;5;"stable_low";0,0328888888888889;0;0,0328888888888889;0,001810055472764;214;40,750430292599;0,825613079019074
0;5;"stable_low";0,00258175559380379;0,000860585197934596;0,00172117039586919;0,00181886088234448;215;41,372852233677;0,823218997361478
0;5;"stable_low";0,00515463917525773;0;0,00515463917525773;0,00180836027935269;216;41,5606837606838;0,83969465648855
0;5;"stable_low";0,00512820512820513;0;0,00512820512820513;0,00183106944297174;217;42,2780612244898;0,872122762148338
0;5;"stable_low";0,00680272108843537;0;0,00680272108843537;0,00181910794890806;218;42,5996621621622;0,863753213367609
0;5;"stable_low";0,00253378378378378;0;0,00253378378378378;0,00184037186625019;219;43,4743049705139;0,842783505154639
0;5;"stable_low";0,0050547598989048;0;0,0050547598989048;0,00183397364354204;220;44,1642917015926;0,865633074935401
0;5;"stable_low";0,00586756077116513;0;0,00586756077116513;0,00184200526439148;221;44,7708333333333;0,864450127877238
0;5;"stable_low";0,00416666666666667;0;0,00416666666666667;0,00183861947322793;222;45,0315352697095;0,873385012919897
0;5;"stable_low";0,004149377593361;0;0,004149377593361;0,00183672913096286;223;45,0710743801653;0,861538461538462
0;5;"stable_low";0;0;0;0,00185061623824979;224;46,3231404958678;0,878552971576227
0;5;"stable_low";0,00413223140495868;0,000826446280991736;0,00330578512396694;0,00184916829652903;225;46,7084019769357;0,876606683804627
0;5;"stable_low";0,00247116968698517;0;0,00247116968698517;0,00184549565653739;226;47,2292522596549;0,872062663185379
0;5;"stable_low";0,00410846343467543;0,000821692686935086;0,00328677074774035;0,00187047234199093;227;48,1859131859132;0,876640419947507
0;5;"stable_low";0,00327600327600328;0,00163800163800164;0,00163800163800164;0,00185007994991714;228;48,2681929681112;0,876640419947507
0;5;"stable_low";0,00408830744071954;0;0,00408830744071954;0,00186348426469772;229;48,6490228013029;0,88
0;5;"stable_low";0,00732899022801303;0,000814332247557003;0,00651465798045603;0,00187141489758558;230;48,5283171521036;0,882037533512064
0;5;"stable_low";0,00728155339805825;0;0,00728155339805825;0,00187451766835165;231;48,9799196787149;0,879679144385027
0;5;"stable_low";0,0112449799196787;0;0,0112449799196787;0,00186359324499928;232;48,0579825258141;0,888283378746594
0;5;"stable_low";0,0166799046862589;0,00079428117553614;0,0158856235107228;0,00187555450409047;233;47,7060203283815;0,883977900552486
0;5;"stable_low";0,019546520719312;0,000781860828772478;0,0187646598905395;0,00187414281556609;234;46,5502686108979;0,884831460674157
0;5;"stable_low";0,0245587106676899;0,00230237912509593;0,022256331542594;0,00192083344959957;235;46,4399399399399;0,906779661016949
0;5;"stable_low";0,03003003003003;0,00225225225225225;0,0277777777777778;0,00186808210524456;236;45,8203067932798;0,929378531073446
0;5;"stable_low";0,0379839298758218;0,029218407596786;0,00876552227903579;0,00190465561482778;237;35,6039102099928;0,788343558282209
0;5;"stable_low";0,0405503258508327;0,0166545981173063;0,0238957277335264;0,00190152168531162;238;36,6548797736917;0,797546012269939
0;5;"stable_low";0,0212164073550212;0,0141442715700141;0,00707213578500707;0,00187718179835552;239;39,2303370786517;0,785276073619632
0;5;"stable_low";0,0203651685393258;0,0126404494382022;0,0077247191011236;0,0019036838948569;240;39,0271777003484;0,780185758513932
0;5;"stable_low";0,018815331010453;0,0111498257839721;0,00766550522648084;0,00189771840000446;241;40,6500691562932;0,788819875776398
0;5;"stable_low";0,0138312586445367;0,0117565698478562;0,0020746887966805;0,00190318512948115;242;39,7412008281574;0,79179810725552
0;5;"stable_low";0,0138026224982747;0,00759144237405107;0,0062111801242236;0,00192834261599852;243;44,4609053497942;0,794392523364486
0;5;"stable_low";0,0130315500685871;0,00960219478737997;0,00342935528120713;0,00189714842317653;244;43,4354066985646;0,79375
0;5;"stable_low";0,0191387559808612;0,0136705399863295;0,00546821599453178;0,00190223046159549;245;42,0217539089055;0,796825396825397
0;5;"stable_low";0,0373895309313392;0,00747790618626785;0,0299116247450714;0,00191558568624913;246;44,4237623762376;0,80188679245283
0;5;"stable_low";0,0712871287128713;0,0105610561056106;0,0607260726072607;0,00193288097811739;247;46,5382700684505;0,801223241590214
0;5;"stable_low";0,0392034847542004;0,00684505289359054;0,0323584318606098;0,00192751253731489;248;45,5786618444846;0,804878048780488
0;5;"stable_low";0,0849909584086799;0,00964436407474382;0,0753465943339361;0,00191371631110215;249;41,7584080717489;0,807453416149068
0;5;"stable_low";0,105941704035874;0,00504484304932735;0,100896860986547;0,00192695865252399;250;40,6374745417515;0,806853582554517
0;5;"stable_low";0,0936863543788187;0,00967413441955193;0,0840122199592668;0,00195196156717943;251;37,1968060122123;0,808917197452229
0;5;"stable_low";0,054485674025364;0,0126820103334899;0,0418036636918741;0,00194620810291243;252;36,8530207394049;0,803225806451613
0;5;"stable_low";0,0432822362488729;0,01487826871055;0,0284039675383228;0,00193202735754322;253;32,7807978956598;0,80794701986755
0;5;"stable_low";0,0394563787812363;0,0175361683472161;0,0219202104340202;0,00196082453508594;254;33,4354354354354;0,816666666666667
0;5;"stable_low";0,0317460317460317;0,00643500643500643;0,0253110253110253;0,00195136998847726;255;29,2690376569038;0,825342465753425
0;5;"stable_low";0,0418410041841004;0,00376569037656904;0,0380753138075314;0,00196813283181189;256;35,3091495364772;0,811258278145695
0;5;"stable_low";0,0314389359129383;0,00403063280935107;0,0274083031035873;0,00196576247161388;257;32,1867398979992;0,815436241610738
0;5;"stable_low";0,0513927030207925;0,00156924284032954;0,0498234601804629;0,00196546088193019;258;33,9323617339312;0,803986710963455
