"plasticity";"replications";"speciation";"extinction";"diversif";"traitevolution";"timesimulation"
0;8;0,0429447852760736;0,00613496932515337;0,0368098159509202;0,000462499713119558;129
0;8;0,0355029585798817;0,0236686390532544;0,0118343195266272;0,000459612033774484;130
0;8;0,0233918128654971;0;0,0233918128654971;0,00043050769409481;131
0;8;0,0857142857142857;0,0285714285714286;0,0571428571428571;0,000523986847834447;132
0;8;0,0432432432432432;0,0432432432432432;0;0,000493001787036234;133
0;8;0,0810810810810811;0,00540540540540541;0,0756756756756757;0,00048822761586919;134
0;8;0,0603015075376884;0,0402010050251256;0,0201005025125628;0,000573171024733057;135
0;8;0,0541871921182266;0,0197044334975369;0,0344827586206897;0,000476741308270321;136
0;8;0,0428571428571429;0,00476190476190476;0,0380952380952381;0,000444323500261436;137
0;8;0,0642201834862385;0,00917431192660551;0,055045871559633;0,000527279649021886;138
0;8;0,091304347826087;0,00869565217391304;0,0826086956521739;0,000498235557581546;139
0;8;0,072289156626506;0,0281124497991968;0,0441767068273092;0,000443330799918664;140
0;8;0,1;0,0615384615384615;0,0384615384615385;0,000589211551100971;141
0;8;0,0925925925925926;0,0296296296296296;0,062962962962963;0,000660823187194734;142
0;8;0,0487804878048781;0,0836236933797909;-0,0348432055749129;0,000665000391585466;143
0;8;0,0397111913357401;0,0036101083032491;0,036101083032491;0,000548295074150256;144
0;8;0,0418118466898955;0,0174216027874564;0,024390243902439;0,000549209775754613;145
0;8;0,0238095238095238;0,0204081632653061;0,00340136054421769;0,000566791636910877;146
0;8;0,0440677966101695;0,0101694915254237;0,0338983050847458;0,000523388703481917;147
0;8;0,059016393442623;0;0,059016393442623;0,000644495594441968;148
0;8;0,043343653250774;0;0,043343653250774;0,000565392713710515;149
0;8;0,0237388724035608;0,00593471810089021;0,0178041543026706;0,000444931226758253;150
0;8;0,0466472303206997;0,00583090379008746;0,0408163265306122;0,000472420847700976;151
0;8;0,0448179271708683;0,00280112044817927;0,0420168067226891;0,000518834566988406;152
0;8;0,0860215053763441;0,0161290322580645;0,0698924731182796;0,000624182160381035;153
0;8;0,0628140703517588;0,0050251256281407;0,0577889447236181;0,000465059665813684;154
0;8;0,0997624703087886;0,0166270783847981;0,0831353919239905;0,000573446571740003;155
0;8;0,0614035087719298;0,0087719298245614;0,0526315789473684;0,000610679499646244;156
0;8;0,06875;0,0125;0,05625;0,000589908702974887;157
0;8;0,0374753451676529;0,00394477317554241;0,0335305719921105;0,000503920070541958;158
0;8;0,0381679389312977;0,00381679389312977;0,0343511450381679;0,000474600371470002;159
0;8;0,0276752767527675;0,00553505535055351;0,022140221402214;0,000431907931731404;160
0;8;0,0397111913357401;0,0108303249097473;0,0288808664259928;0,000511154073419567;161
0;8;0,0578947368421053;0,0157894736842105;0,0421052631578947;0,000622935671579905;162
0;8;0,0202020202020202;0,0218855218855219;-0,00168350168350168;0,000595565493812243;163
0;8;0,0337268128161889;0,0202360876897133;0,0134907251264755;0,000598357269370818;164
0;8;0,0183028286189684;0,00665557404326123;0,0116472545757072;0,000477255332947608;165
0;8;0,03125;0,0197368421052632;0,0115131578947368;0,000545711368507251;166
0;8;0,0195121951219512;0,0130081300813008;0,00650406504065041;0,000515448431827922;167
0;8;0,0387722132471729;0,00323101777059774;0,0355411954765751;0,000507441984669253;168
0;8;0,0499219968798752;0,0140405616224649;0,0358814352574103;0,000496814022912385;169
0;8;0,0286144578313253;0,0105421686746988;0,0180722891566265;0,000458885871685223;170
0;8;0,0355029585798817;0,014792899408284;0,0207100591715976;0,000487856393054229;171
0;8;0,0478260869565217;0,0188405797101449;0,0289855072463768;0,000506822704029326;172
0;8;0,071830985915493;0,0408450704225352;0,0309859154929577;0,000596506120200953;173
0;8;0,0655737704918033;0,0259562841530055;0,0396174863387978;0,000615642383496914;174
0;8;0,0459921156373193;0,00919842312746386;0,0367936925098555;0,000535336045953421;175
0;8;0,0519645120405577;0,00506970849176172;0,0468948035487959;0,000436012805844305;176
0;8;0,0617433414043584;0,00968523002421308;0,0520581113801453;0,000504246288287116;177
0;8;0,0886075949367089;0,0115074798619102;0,0771001150747986;0,000544018561220098;178
0;8;0,0844017094017094;0,0202991452991453;0,0641025641025641;0,000587042258963738;179
0;8;0,0933734939759036;0,0240963855421687;0,0692771084337349;0,00063100280537131;180
0;8;0,0657276995305164;0,0732394366197183;-0,00751173708920187;0,000645387676407833;181
0;8;0,054872280037843;0,0198675496688742;0,0350047303689688;0,000575109905170901;182
0;8;0,0383912248628885;0,0904936014625228;-0,0521023765996344;0,000732290100619679;183
0;8;0,0356798457087753;0,00482160077145612;0,0308582449373192;0,000562929387471917;184
0;8;0,0318054256314312;0,010289990645463;0,0215154349859682;0,000585979868391195;185
0;8;0,0476190476190476;0,0173992673992674;0,0302197802197802;0,000663000862376066;186
0;8;0,0391111111111111;0,0328888888888889;0,00622222222222222;0,000577191587927183;187
0;8;0,0309187279151943;0,0167844522968198;0,0141342756183746;0,000592256669333076;188
0;8;0,0209059233449477;0,0270034843205575;-0,00609756097560975;0,000609898650565527;189
0;8;0,0157756354075372;0,00438212094653812;0,0113935144609991;0,000496572211406396;190
0;8;0,0346620450606586;0,00346620450606586;0,0311958405545927;0,000513391489870267;191
0;8;0,0310924369747899;0,0092436974789916;0,0218487394957983;0,00047956235120735;192
0;8;0,0328947368421053;0,00986842105263158;0,0230263157894737;0,000425118454200766;193
0;8;0,0586816720257235;0,02491961414791;0,0337620578778135;0,000436967373392895;194
0;8;0,0412130637636081;0,0139968895800933;0,0272161741835148;0,00044708611094609;195
0;8;0,0454201362604088;0,00454201362604088;0,0408781226343679;0,000416416437132722;196
0;8;0,0429090909090909;0,00436363636363636;0,0385454545454545;0,000455310855436916;197
0;8;0,0490196078431373;0,00700280112044818;0,0420168067226891;0,000448242040974977;198
0;8;0,0719086021505376;0,0120967741935484;0,0598118279569892;0,000521217531262356;199
0;8;0,0564362714013951;0,010145846544071;0,046290424857324;0,000488723748241403;200
0;8;0,0696969696969697;0,00848484848484849;0,0612121212121212;0,000557200029471002;201
0;8;0,0828098229583095;0,0125642490005711;0,0702455739577384;0,000600677363656867;202
0;8;0,118996798292423;0,0389541088580576;0,080042689434365;0,000646338881042272;203
0;8;0,132411067193676;0,0153162055335968;0,117094861660079;0,000660063136386948;204
0;8;0,102167182662539;0,00663423264042459;0,0955329500221141;0,000640077759279769;205
0;8;0,0819539765845781;0,0141299959628583;0,0678239806217198;0,000632757809141198;206
0;8;0,0551984877126654;0,00453686200378072;0,0506616257088847;0,00055213926005732;207
0;8;0,0485786254048219;0,0266282835552357;0,0219503418495862;0,000559464050270378;208
0;8;0,027112676056338;0,00915492957746479;0,0179577464788732;0,000552537737041899;209
0;8;0,050155655482532;0,00622621930127983;0,0439294361812522;0,000551972753590697;210
0;8;0,0255135851557323;0,0347912524850895;-0,00927766732935719;0,000523444629887809;211
0;8;0,0361204013377926;0,0133779264214047;0,022742474916388;0,0005237746723979;212
0;8;0,0546108567691301;0,0156965336821452;0,038914323086985;0,000606184573454881;213
0;8;0,0396600566572238;0,012275731822474;0,0273843248347498;0,000564008362673796;214
0;8;0,0373774509803922;0,0101102941176471;0,0272671568627451;0,00059325795681866;215
0;8;0,0495079033701163;0,0345958842827319;0,0149120190873844;0,000616503707214616;216
0;8;0,0728768733470467;0,0534822215692036;0,0193946517778431;0,000739070735556069;217
0;8;0,0464110694724705;0,0441049293744595;0,00230614009801095;0,000791458779981773;218
0;8;0,0330744895024446;0,0290480299108427;0,00402645959160195;0,000680008930628919;219
0;8;0,0429676310512747;0,0475508450300773;-0,00458321397880264;0,000742772473730948;220
0;8;0,023021582733813;0,041726618705036;-0,018705035971223;0,000680901991584148;221
0;8;0,0498533724340176;0,0982404692082111;-0,0483870967741935;0,000843472739367604;222
0;8;0,0292758089368259;0,0705701078582435;-0,0412942989214176;0,000713019151830674;223
0;8;0,0237865638058502;0,0250723240115718;-0,00128576020572163;0,00062910965440068;224
0;8;0,0321853878339234;0,0759575152880592;-0,0437721274541358;0,000714577257650715;225
0;8;0,0289464826657691;0,0558734432850892;-0,0269269606193201;0,000763537414658026;226
0;8;0,0269802836388793;0,0432376340366655;-0,0162573503977862;0,000772191160675529;227
0;8;0,020393811533052;0,0182841068917018;0,00210970464135021;0,000639422261715735;228
0;8;0,0150877192982456;0,0224561403508772;-0,00736842105263158;0,000622958158170841;229
0;8;0,0233297985153765;0,032520325203252;-0,00919052668787558;0,000632093478042982;230
0;8;0,0174812700677845;0,016767748840528;0,00071352122725651;0,000586500148294986;231
0;8;0,0213903743315508;0,0181818181818182;0,00320855614973262;0,000545940997736882;232
0;8;0,0241648898365316;0,0142146410803127;0,00995024875621891;0,000515597667368368;233
0;8;0,0362420830401126;0,00950035186488388;0,0267417311752287;0,000495235641326837;234
0;8;0,0322138450993831;0,0113091158327622;0,020904729266621;0,000431964172058948;235
0;8;0,0466599530043639;0,00939912722390064;0,0372608257804632;0,00049140184547725;236
0;8;0,0550161812297735;0,0087378640776699;0,0462783171521036;0,000530536633871742;237
0;8;0,0368079183420971;0,00866068666872873;0,0281472316733684;0,000508573195690195;238
0;8;0,0433212996389892;0,00752105896510229;0,0358002406738869;0,000521280243653536;239
0;8;0,0334011036886436;0,00435666569851873;0,0290444379901249;0,000454252053486139;240
0;8;0,0397967823878069;0,00564493367202935;0,0341518487157776;0,000449936227382968;241
0;8;0,111899563318777;0,0114628820960699;0,100436681222707;0,00060405964584806;242
0;8;0,0592757936507936;0,0171130952380952;0,0421626984126984;0,000516104655306708;243
0;8;0,0452165635411709;0,00547358400761542;0,0397429795335555;0,000499996082800773;244
0;8;0,064087891966125;0,00480659189745937;0,0592813000686656;0,000534497992428347;245
0;8;0,0514261019878997;0,0125324114088159;0,0388936905790838;0,000535215720767674;246
0;8;0,0436772046589018;0,00270382695507488;0,040973377703827;0,000462621437384048;247
0;8;0,0845154845154845;0,00819180819180819;0,0763236763236763;0,000564375833294255;248
0;8;0,0629292741785781;0,00928160386114721;0,0536476703174309;0,00056735394196278;249
0;8;0,076814658210007;0,00757575757575758;0,0692389006342495;0,000571898507958618;250
0;8;0,0790904597132971;0,0130169714944801;0,066073488218817;0,000586999389871965;251
0;8;0,0610510046367852;0,0304482225656878;0,0306027820710974;0,000699388237416228;252
0;8;0,0448410317936413;0,0599880023995201;-0,0151469706058788;0,000672523799313711;253
0;8;0,0380691335465205;0,111009593421654;-0,0729404598751333;0,000849980090310625;254
0;8;0,0244743758212878;0,038107752956636;-0,0136333771353482;0,000676987096235938;255
0;8;0,0286427976686095;0,00732722731057452;0,021315570358035;0,000573364116143252;256
0;8;0,0272297407467797;0,019240176096527;0,00798956465025273;0,000676765289109223;257
0;8;0,0148819152377871;0,0278227110967324;-0,0129407958589453;0,000614115219546906;258
0;8;0,0147492625368732;0,00884955752212389;0,00589970501474926;0,000668683125817775;259
0;8;0,0182469859889215;0,032258064516129;-0,0140110785272076;0,00066903035846802;260
0;8;0,0237937871777925;0,0396563119629874;-0,015862524785195;0,000674386901073413;261
0;8;0,0203156480859637;0,0141034251175285;0,00621222296843519;0,000604866288779739;262
0;8;0,032204238277991;0,0135157683964625;0,0186884698815284;0,000515365505998911;263
0;8;0,0257166257166257;0,000163800163800164;0,0255528255528256;0,000449831206464779;264
0;8;0,0576585210030347;0,0182079540009583;0,0394505670020763;0,000588734106116018;265
0;8;0,0494775660725261;0,00568531038721573;0,0437922556853104;0,000568211641556562;266
0;8;0,0454880023553658;0,0540262034447225;-0,00853820108935669;0,000619962739718486;267
0;8;0,0495916852264291;0,0176688938381589;0,0319227913882702;0,00058340586811219;268
0;8;0,0420143884892086;0,0060431654676259;0,0359712230215827;0,000534639406471557;269
0;8;0,0490277777777778;0,0125;0,0365277777777778;0,000588598184481873;270
0;8;0,0491759346107463;0,0170172852740185;0,0321586493367279;0,000587779356334196;271
0;8;0,057899519667662;0,0263533688173439;0,0315461508503181;0,000657132468875526;272
0;8;0,0463126101182985;0,0158570349861566;0,030455575132142;0,00060673718805846;273
0;8;0,0488519785051295;0,00952613580850024;0,0393258426966292;0,000575225781376647;274
0;8;0,0479435957696827;0,0119858989424207;0,035957696827262;0,00056586115402099;275
0;8;0,044010889292196;0,0150862068965517;0,0289246823956443;0,000547945984919729;276
0;8;0,0531363686473377;0,0101422114430603;0,0429941572042774;0,000522363013427932;277
0;8;0,0452383468977909;0,00443927703202621;0,0407990698657647;0,000489583264004004;278
0;8;0,057377881588301;0,0060932263633594;0,0512846552249416;0,000497463553567706;279
0;8;0,0637557959814529;0,0115919629057187;0,0521638330757341;0,000510128132226026;280
0;8;0,060319500550863;0,00789570326845391;0,0524237972824091;0,000494815840049967;281
0;8;0,0593212946000174;0,0137834772747099;0,0455378173253075;0,000583534615977203;282
0;8;0,044889445139758;0,00267000417188152;0,0422194409678765;0,000478002972752407;283
0;8;0,0489152189576495;0,00752541830117685;0,0413898006564727;0,000518219594776308;284
0;8;0,0641143911439114;0,0230627306273063;0,0410516605166052;0,000594318953070254;285
0;8;0,0686013882735194;0,0404666962044011;0,0281346920691183;0,000608905060499291;286
0;8;0,0438123967535732;0,010198951375422;0,0336134453781513;0,000485795055319402;287
0;8;0,0724758529636578;0,0268223195052463;0,0456535334584115;0,000627277399675456;288
0;8;0,0559542796384902;0,0103668261562998;0,0455874534821903;0,000535721076100038;289
0;8;0,0661624507436126;0,0272022371933393;0,0389602135502733;0,000601566024373608;290
0;8;0,0559735731326849;0,0847861993026243;-0,0288126261699394;0,000695337807844759;291
0;8;0,0438397581254724;0,014172335600907;0,0296674225245654;0,00063858902874078;292
0;8;0,0384780081972227;0,0270997736587753;0,0113782345384474;0,000666586143294512;293
0;8;0,0309078812072824;0,0141535111594992;0,0167543700477832;0,000569818865821016;294
0;8;0,0272456870910173;0,00612730517549078;0,0211183819155265;0,000541148087557525;295
0;8;0,0196329740751529;0,0121176813282843;0,00751529274686863;0,000485435118051622;296
0;8;0,0274661732392737;0,00508846998959177;0,022377703249682;0,000492386177112068;297
0;8;0,0363667213392908;0,0225665969119394;0,0138001244273514;0,000516321150935136;298
0;8;0,0447977684797768;0,00647140864714086;0,038326359832636;0,000516584134972583;299
0;8;0,0530840318074361;0,00601762303889963;0,0470664087685364;0,000502170841939414;300
0;8;0,0751231527093596;0,00620894909688013;0,0689142036124795;0,000506288081993962;301
0;8;0,0581825164418415;0,00336037636215256;0,0548221400796889;0,000501006129865879;302
0;8;0,0753197105538616;0,0249396987211578;0,0503800118327038;0,00059280169438864;303
0;8;0,0857452339688042;0,0114818024263432;0,074263431542461;0,000619136242592525;304
0;8;0,0789707187222715;0,051746390255707;0,0272243284665645;0,000550884398838509;305
0;8;0,0599552397031686;0,0140170403235306;0,045938199379638;0,000532048564305815;306
0;8;0,102518863320695;0,0120500018769473;0,0904688614437479;0,000599727725983163;307
0;8;0,0345278667079762;0,0123928534545079;0,0221350132534683;0,000543772642725654;308
0;8;0,0276842247069918;0,00370470160312542;0,0239795231038664;0,000539029253574903;309
0;8;0,0168398894882252;0,00266412314169188;0,0141757663465334;0,000518254421071279;310
0;8;0,0225393221988001;0,00629155180801038;0,0162477703907897;0,000522437745652464;311
0;8;0,0399540464641307;0,0071483278018892;0,0328057186622415;0,000524399194664181;312
0;8;0,028642936596218;0,0115251514027932;0,0171177851934248;0,000516345783602343;313
0;8;0,0332644753630233;0,0105413451607024;0,0227231302023209;0,000537206197613466;314
0;8;0,0313372542030535;0,0217133012534902;0,00962395294956336;0,0005376229916163;315
0;8;0,0481023830538394;0,0228302441894675;0,0252721388643719;0,000668543110234074;316
0;8;0,0413211282963643;0,0262848288329651;0,0150362994633992;0,000586914036842635;317
0;8;0,0366663839651712;0,0267152913238911;0,00995109264128007;0,000634482025744725;318
0;8;0,0524842547235829;0,0224212736179146;0,0300629811056683;0,000661936805673516;319
0;8;0,0371477485801245;0,0729911138889644;-0,0358433653088399;0,000716713808304629;320
0;8;0,0447294250281849;0,0700958286358512;-0,0253664036076663;0,000804035398694639;321
0;8;0,0272411798727588;0,0473395026026605;-0,0200983227299017;0,000700022554598024;322
0;8;0,0290098863804043;0,0205695735576214;0,00844031282278294;0,000597351162762729;323
0;8;0,0256065084428316;0,0259869479968394;-0,000380439554007787;0,000633083496645224;324
0;8;0,0262017682534106;0,0196440072603782;0,00655776099303238;0,000582570693828856;325
0;8;0,0244023035309173;0,0187307311965563;0,005671572334361;0,000560633889902932;326
0;8;0,025884258322006;0,00908118113196634;0,0168030771900396;0,000506579829306637;327
0;8;0,0296660788440753;0,00833380738381023;0,0213322714602651;0,000488779671946582;328
0;8;0,0228082878467194;0,00323047788793584;0,0195778099587836;0,000446948755279474;329
0;8;0,036710278331649;0,00650077845456284;0,0302094998770861;0,000513872996729334;330
0;8;0,0327703687992152;0,0128058965453244;0,0199644722538908;0,000468940763866214;331
0;8;0,0515206654536002;0,0299714062906161;0,0215492591629841;0,000544839957198463;332
0;8;0,0955240591363648;0,0136135779536375;0,0819104811827273;0,000573681596365705;333
0;8;0,0809304294651677;0,0167693682675573;0,0641610611976104;0,000547884583603128;334
0;8;0,0810900411086063;0,0327763780223666;0,0483136630862397;0,000613101234958922;335
0;8;0,0552158880080958;0,0580831506156181;-0,00286726260752235;0,000576986160792192;336
0;8;0,0452892422192152;0,0298756765899865;0,0154135656292287;0,00053358547688982;337
0;8;0,0466423737636648;0,0120562207183758;0,0345861530452889;0,000498661834451722;338
0,05;8;0;0;0;0;1
0,05;8;0;0;0;0,00546432026796208;2
0,05;8;0;0;0;0,00357576603603756;3
0,05;8;0;0;0;0,00969778670284724;4
0,05;8;0;0;0;0,00115702228004386;5
0,05;8;0;0;0;0,00166023062789298;6
0,05;8;0;0;0;0,000269184474838405;7
0,05;8;0;0;0;0,000220063251735144;8
0,05;8;0;0;0;0,000420288325801661;9
0,05;8;0;0;0;0,00539411313589656;10
0,05;8;1;0;1;0,0020618928552291;11
0,05;8;0;0;0;0,000215413116011205;12
0,05;8;0;0;0;0,000250363202169111;13
0,05;8;0;0;0;0,000330906127099745;14
0,05;8;0;0;0;0,000867825822733619;15
0,05;8;0,5;0;0,5;0,000493499721055228;16
0,05;8;0;0;0;0,000719747869399321;17
0,05;8;0,333333333333333;0;0,333333333333333;0,000606460707585932;18
0,05;8;0,25;0;0,25;0,000446092798565073;19
0,05;8;0,2;0;0,2;0,000358052400095344;20
0,05;8;0;0;0;0,000326030547022282;21
0,05;8;0;0;0;0,000363854764831377;22
0,05;8;0;0;0;0,000371026129645215;23
0,05;8;0;0;0;0,000271968490349604;24
0,05;8;0,166666666666667;0;0,166666666666667;0,000334151272733797;25
0,05;8;0;0;0;0,000307825032807766;26
0,05;8;0;0;0;0,000213403586496427;27
0,05;8;0;0;0;0,000282018089850316;28
0,05;8;0;0;0;0,000383830929755333;29
0,05;8;0,142857142857143;0;0,142857142857143;0,000270562059188848;30
0,05;8;0;0;0;0,000320913593492335;31
0,05;8;0;0;0;0,000192340694403842;32
0,05;8;0,125;0;0,125;0,000478845005879979;33
0,05;8;0;0;0;0,000208858609379159;34
0,05;8;0;0;0;0,000390503662286918;35
0,05;8;0,111111111111111;0;0,111111111111111;0,000393096358247541;36
0,05;8;0,1;0;0,1;0,000452235402364541;37
0,05;8;0,181818181818182;0;0,181818181818182;0,000444241394813532;38
0,05;8;0;0;0;0,000283842945377853;39
0,05;8;0;0;0;0,000414317452976982;40
0,05;8;0;0;0;0,000330796185007606;41
0,05;8;0;0;0;0,000300983460802679;42
0,05;8;0;0;0;0,000198862078331896;43
0,05;8;0,0769230769230769;0;0,0769230769230769;0,000430998784422129;44
0,05;8;0,0714285714285714;0;0,0714285714285714;0,000407322456611877;45
0,05;8;0;0;0;0,00056510956681586;46
0,05;8;0,133333333333333;0;0,133333333333333;0,000380781635795304;47
0,05;8;0,117647058823529;0;0,117647058823529;0,000456406614949931;48
0,05;8;0,0526315789473684;0;0,0526315789473684;0,000387206528086241;49
0,05;8;0;0;0;0,000352240879354373;50
0,05;8;0,05;0;0,05;0,000433490200652891;51
0,05;8;0,19047619047619;0;0,19047619047619;0,000330465389289484;52
0,05;8;0,16;0;0,16;0,000235168468670916;53
0,05;8;0,0344827586206897;0;0,0344827586206897;0,000419293736095161;54
0,05;8;0,133333333333333;0;0,133333333333333;0,000407508458994478;55
0,05;8;0,0294117647058824;0;0,0294117647058824;0,0004044825030052;56
